237.12,15.495
237.48,15.568
237.85,15.64
238.22,15.712
238.59,15.782
238.95,15.851
239.32,15.92
239.69,15.987
240.06,16.054
240.43,16.119
240.8,16.184
241.17,16.248
241.54,16.31
241.91,16.372
242.28,16.433
242.66,16.493
243.03,16.551
243.4,16.609
243.77,16.666
244.15,16.722
244.52,16.777
244.89,16.831
245.27,16.884
245.64,16.936
246.02,16.987
246.39,17.037
246.77,17.086
247.14,17.134
247.52,17.181
247.89,17.227
248.27,17.272
248.65,17.316
249.02,17.359
249.4,17.401
249.78,17.443
250.15,17.483
250.53,17.522
250.91,17.56
251.29,17.597
251.67,17.633
252.04,17.668
252.42,17.702
252.8,17.735
253.18,17.767
253.56,17.798
253.94,17.829
254.32,17.858
254.7,17.886
255.08,17.913
255.46,17.939
255.84,17.964
256.22,17.988
256.6,18.011
256.98,18.033
257.36,18.053
257.74,18.073
258.13,18.092
258.51,18.11
258.89,18.127
259.27,18.143
259.65,18.158
260.03,18.171
260.41,18.184
260.8,18.196
261.18,18.207
261.56,18.216
261.94,18.225
262.32,18.233
262.71,18.239
263.09,18.245
263.47,18.25
263.85,18.253
264.24,18.256
264.62,18.257
265,18.258
265.38,18.257
265.76,18.256
266.15,18.253
266.53,18.25
266.91,18.245
267.29,18.239
267.67,18.233
268.06,18.225
268.44,18.216
268.82,18.207
269.2,18.196
269.58,18.184
269.97,18.171
270.35,18.158
270.73,18.143
271.11,18.127
271.49,18.11
271.87,18.092
272.25,18.073
272.63,18.053
273.02,18.033
273.4,18.011
273.78,17.988
274.16,17.964
274.54,17.939
274.92,17.913
275.3,17.886
275.68,17.858
276.06,17.829
276.44,17.799
276.82,17.768
277.2,17.735
277.58,17.702
277.95,17.668
278.33,17.633
278.71,17.597
279.09,17.56
279.47,17.522
279.84,17.483
280.22,17.443
280.6,17.402
280.98,17.36
281.35,17.316
281.73,17.272
282.11,17.227
282.48,17.181
282.86,17.134
283.23,17.086
283.61,17.037
283.98,16.987
284.36,16.936
284.73,16.884
285.11,16.831
285.48,16.777
285.85,16.722
286.23,16.666
286.6,16.609
286.97,16.552
287.34,16.493
287.72,16.433
288.09,16.372
288.46,16.31
288.83,16.248
289.2,16.184
289.57,16.12
289.94,16.054
290.31,15.987
290.68,15.92
291.04,15.852
291.41,15.782
291.78,15.712
292.15,15.641
292.51,15.568
292.88,15.495
293.25,15.421
293.61,15.346
293.98,15.27
294.34,15.193
294.71,15.115
295.07,15.037
226.23,13.219
226.59,13.319
226.94,13.419
227.29,13.518
227.65,13.616
228,13.713
228.36,13.809
228.71,13.904
229.07,13.999
229.43,14.092
229.79,14.185
230.14,14.277
230.5,14.368
230.86,14.458
231.22,14.547
231.58,14.635
231.94,14.722
232.3,14.809
232.67,14.894
233.03,14.979
233.39,15.062
233.75,15.145
234.12,15.227
234.48,15.308
234.85,15.388
235.21,15.467
235.58,15.545
235.94,15.622
236.31,15.698
236.67,15.774
237.04,15.848
237.41,15.921
237.78,15.994
238.14,16.065
238.51,16.136
238.88,16.206
239.25,16.274
239.62,16.342
239.99,16.409
240.36,16.475
240.73,16.54
241.1,16.603
241.48,16.666
241.85,16.728
242.22,16.789
242.59,16.849
242.97,16.908
243.34,16.966
243.71,17.023
244.09,17.08
244.46,17.135
244.84,17.189
245.21,17.242
245.59,17.294
245.96,17.345
246.34,17.396
246.71,17.445
247.09,17.493
247.47,17.54
247.84,17.587
248.22,17.632
248.6,17.676
248.98,17.719
249.36,17.762
249.73,17.803
250.11,17.843
250.49,17.882
250.87,17.92
251.25,17.958
251.63,17.994
252.01,18.029
252.39,18.063
252.77,18.097
253.15,18.129
253.53,18.16
253.91,18.19
254.29,18.219
254.67,18.247
255.05,18.274
255.43,18.301
255.82,18.326
256.2,18.35
256.58,18.373
256.96,18.395
257.34,18.416
257.72,18.436
258.11,18.455
258.49,18.473
258.87,18.49
259.25,18.505
259.64,18.52
260.02,18.534
260.4,18.547
260.78,18.559
261.17,18.57
261.55,18.579
261.93,18.588
262.32,18.596
262.7,18.602
263.08,18.608
263.47,18.613
263.85,18.616
264.23,18.619
264.62,18.62
265,18.621
265.38,18.62
265.77,18.619
266.15,18.616
266.53,18.613
266.92,18.608
267.3,18.602
267.68,18.596
268.06,18.588
268.45,18.579
268.83,18.57
269.21,18.559
269.6,18.547
269.98,18.534
270.36,18.52
270.74,18.506
271.13,18.49
271.51,18.473
271.89,18.455
272.27,18.436
272.66,18.416
273.04,18.395
273.42,18.373
273.8,18.35
274.18,18.326
274.57,18.301
274.95,18.275
275.33,18.247
275.71,18.219
276.09,18.19
276.47,18.16
276.85,18.129
277.23,18.097
277.61,18.063
277.99,18.029
278.37,17.994
278.75,17.958
279.13,17.921
279.51,17.882
279.89,17.843
280.27,17.803
280.64,17.762
281.02,17.719
281.4,17.676
281.78,17.632
282.15,17.587
282.53,17.54
282.91,17.493
283.28,17.445
283.66,17.396
284.04,17.346
284.41,17.294
284.79,17.242
285.16,17.189
285.54,17.135
285.91,17.08
286.29,17.024
286.66,16.967
287.03,16.909
287.41,16.849
287.78,16.789
288.15,16.729
288.52,16.667
288.89,16.604
289.27,16.54
289.64,16.475
290.01,16.409
290.38,16.342
290.75,16.275
291.12,16.206
291.49,16.136
291.85,16.066
292.22,15.994
292.59,15.922
292.96,15.848
293.32,15.774
293.69,15.699
294.06,15.622
294.42,15.545
294.79,15.467
295.15,15.388
226.13,13.562
226.48,13.663
226.84,13.763
227.19,13.862
227.55,13.961
227.9,14.058
228.26,14.155
228.62,14.25
228.97,14.345
229.33,14.439
229.69,14.532
230.05,14.624
230.41,14.716
230.77,14.806
231.13,14.895
231.49,14.984
231.85,15.071
232.22,15.158
232.58,15.244
232.94,15.329
233.3,15.413
233.67,15.496
234.03,15.578
234.4,15.659
234.76,15.739
235.13,15.819
235.49,15.897
235.86,15.975
236.23,16.051
236.6,16.127
236.96,16.201
237.33,16.275
237.7,16.348
238.07,16.42
238.44,16.49
238.81,16.56
239.18,16.629
239.55,16.697
239.92,16.764
240.29,16.83
240.67,16.895
241.04,16.96
241.41,17.023
241.78,17.085
242.16,17.146
242.53,17.206
242.9,17.266
243.28,17.324
243.65,17.381
244.03,17.437
244.4,17.493
244.78,17.547
245.16,17.6
245.53,17.653
245.91,17.704
246.29,17.755
246.66,17.804
247.04,17.852
247.42,17.9
247.8,17.946
248.17,17.992
248.55,18.036
248.93,18.079
249.31,18.122
249.69,18.163
250.07,18.204
250.45,18.243
250.83,18.281
251.21,18.319
251.59,18.355
251.97,18.39
252.35,18.425
252.73,18.458
253.12,18.49
253.5,18.522
253.88,18.552
254.26,18.581
254.64,18.609
255.02,18.637
255.41,18.663
255.79,18.688
256.17,18.712
256.55,18.735
256.94,18.757
257.32,18.778
257.7,18.798
258.09,18.817
258.47,18.835
258.85,18.852
259.24,18.868
259.62,18.883
260.01,18.897
260.39,18.91
260.77,18.922
261.16,18.933
261.54,18.943
261.93,18.951
262.31,18.959
262.69,18.966
263.08,18.971
263.46,18.976
263.85,18.98
264.23,18.982
264.62,18.984
265,18.984
265.38,18.984
265.77,18.982
266.15,18.98
266.54,18.976
266.92,18.971
267.31,18.966
267.69,18.959
268.07,18.951
268.46,18.943
268.84,18.933
269.23,18.922
269.61,18.91
269.99,18.897
270.38,18.883
270.76,18.868
271.14,18.853
271.53,18.836
271.91,18.818
272.29,18.799
272.68,18.778
273.06,18.757
273.44,18.735
273.83,18.712
274.21,18.688
274.59,18.663
274.97,18.637
275.36,18.609
275.74,18.581
276.12,18.552
276.5,18.522
276.88,18.49
277.27,18.458
277.65,18.425
278.03,18.39
278.41,18.355
278.79,18.319
279.17,18.281
279.55,18.243
279.93,18.204
280.31,18.163
280.69,18.122
281.07,18.08
281.45,18.036
281.82,17.992
282.2,17.946
282.58,17.9
282.96,17.853
283.34,17.804
283.71,17.755
284.09,17.704
284.47,17.653
284.84,17.601
285.22,17.547
285.59,17.493
285.97,17.438
286.34,17.381
286.72,17.324
287.09,17.266
287.47,17.207
287.84,17.146
288.22,17.085
288.59,17.023
288.96,16.96
289.33,16.896
289.71,16.831
290.08,16.765
290.45,16.698
290.82,16.63
291.19,16.561
291.56,16.491
291.93,16.42
292.3,16.348
292.67,16.275
293.03,16.202
293.4,16.127
293.77,16.051
294.14,15.975
294.5,15.897
294.87,15.819
295.24,15.74
226.02,13.906
226.38,14.008
226.73,14.108
227.09,14.208
227.45,14.306
227.8,14.404
228.16,14.501
228.52,14.597
228.88,14.692
229.24,14.786
229.6,14.88
229.96,14.972
230.32,15.064
230.68,15.154
231.04,15.244
231.4,15.333
231.76,15.421
232.13,15.508
232.49,15.594
232.85,15.679
233.22,15.764
233.58,15.847
233.95,15.929
234.31,16.011
234.68,16.091
235.05,16.171
235.41,16.25
235.78,16.328
236.15,16.404
236.52,16.48
236.89,16.555
237.26,16.629
237.63,16.702
238,16.774
238.37,16.845
238.74,16.915
239.11,16.985
239.48,17.053
239.85,17.12
240.23,17.186
240.6,17.252
240.97,17.316
241.34,17.379
241.72,17.442
242.09,17.503
242.47,17.564
242.84,17.623
243.22,17.682
243.59,17.739
243.97,17.796
244.35,17.851
244.72,17.906
245.1,17.959
245.48,18.012
245.86,18.063
246.23,18.114
246.61,18.163
246.99,18.212
247.37,18.26
247.75,18.306
248.13,18.352
248.51,18.396
248.89,18.44
249.27,18.482
249.65,18.524
250.03,18.564
250.41,18.604
250.79,18.642
251.17,18.68
251.55,18.716
251.93,18.752
252.32,18.786
252.7,18.82
253.08,18.852
253.46,18.884
253.85,18.914
254.23,18.943
254.61,18.972
255,18.999
255.38,19.025
255.76,19.05
256.15,19.075
256.53,19.098
256.91,19.12
257.3,19.141
257.68,19.161
258.07,19.18
258.45,19.199
258.84,19.216
259.22,19.232
259.61,19.247
259.99,19.26
260.38,19.273
260.76,19.285
261.15,19.296
261.53,19.306
261.92,19.315
262.3,19.323
262.69,19.329
263.07,19.335
263.46,19.34
263.84,19.343
264.23,19.346
264.61,19.347
265,19.348
265.38,19.347
265.77,19.346
266.16,19.343
266.54,19.34
266.93,19.335
267.31,19.329
267.7,19.323
268.08,19.315
268.47,19.306
268.85,19.296
269.24,19.285
269.62,19.273
270.01,19.261
270.39,19.247
270.78,19.232
271.16,19.216
271.55,19.199
271.93,19.181
272.32,19.161
272.7,19.141
273.08,19.12
273.47,19.098
273.85,19.075
274.24,19.051
274.62,19.025
275,18.999
275.39,18.972
275.77,18.943
276.15,18.914
276.53,18.884
276.92,18.852
277.3,18.82
277.68,18.786
278.06,18.752
278.45,18.717
278.83,18.68
279.21,18.643
279.59,18.604
279.97,18.565
280.35,18.524
280.73,18.482
281.11,18.44
281.49,18.396
281.87,18.352
282.25,18.306
282.63,18.26
283.01,18.212
283.39,18.164
283.77,18.114
284.14,18.063
284.52,18.012
284.9,17.959
285.28,17.906
285.65,17.851
286.03,17.796
286.4,17.739
286.78,17.682
287.16,17.623
287.53,17.564
287.91,17.503
288.28,17.442
288.65,17.38
289.03,17.316
289.4,17.252
289.77,17.187
290.15,17.12
290.52,17.053
290.89,16.985
291.26,16.916
291.63,16.845
292,16.774
292.37,16.702
292.74,16.629
293.11,16.555
293.48,16.48
293.85,16.405
294.22,16.328
294.59,16.25
294.95,16.171
295.32,16.092
225.92,14.25
226.27,14.352
226.63,14.453
226.99,14.553
227.34,14.652
227.7,14.75
228.06,14.847
228.42,14.944
228.78,15.039
229.14,15.134
229.5,15.228
229.86,15.32
230.22,15.412
230.58,15.503
230.95,15.593
231.31,15.683
231.67,15.771
232.04,15.858
232.4,15.945
232.76,16.03
233.13,16.115
233.5,16.198
233.86,16.281
234.23,16.363
234.6,16.444
234.96,16.524
235.33,16.603
235.7,16.681
236.07,16.758
236.44,16.834
236.81,16.909
237.18,16.983
237.55,17.057
237.92,17.129
238.29,17.2
238.66,17.271
239.04,17.34
239.41,17.408
239.78,17.476
240.16,17.542
240.53,17.608
240.9,17.673
241.28,17.736
241.65,17.799
242.03,17.86
242.4,17.921
242.78,17.981
243.16,18.04
243.53,18.097
243.91,18.154
244.29,18.21
244.67,18.264
245.04,18.318
245.42,18.371
245.8,18.423
246.18,18.473
246.56,18.523
246.94,18.572
247.32,18.62
247.7,18.666
248.08,18.712
248.46,18.757
248.84,18.8
249.22,18.843
249.6,18.885
249.99,18.925
250.37,18.965
250.75,19.004
251.13,19.041
251.52,19.078
251.9,19.114
252.28,19.148
252.66,19.182
253.05,19.214
253.43,19.246
253.82,19.276
254.2,19.306
254.58,19.334
254.97,19.361
255.35,19.388
255.74,19.413
256.12,19.438
256.51,19.461
256.89,19.483
257.28,19.504
257.66,19.524
258.05,19.544
258.43,19.562
258.82,19.579
259.2,19.595
259.59,19.61
259.98,19.624
260.36,19.637
260.75,19.649
261.13,19.66
261.52,19.67
261.91,19.678
262.29,19.686
262.68,19.693
263.07,19.699
263.45,19.703
263.84,19.707
264.23,19.71
264.61,19.711
265,19.712
265.39,19.711
265.77,19.71
266.16,19.707
266.55,19.703
266.93,19.699
267.32,19.693
267.7,19.686
268.09,19.678
268.48,19.67
268.86,19.66
269.25,19.649
269.64,19.637
270.02,19.624
270.41,19.61
270.79,19.595
271.18,19.579
271.57,19.562
271.95,19.544
272.34,19.525
272.72,19.504
273.11,19.483
273.49,19.461
273.88,19.438
274.26,19.413
274.65,19.388
275.03,19.362
275.42,19.334
275.8,19.306
276.18,19.276
276.57,19.246
276.95,19.214
277.33,19.182
277.72,19.148
278.1,19.114
278.48,19.078
278.87,19.042
279.25,19.004
279.63,18.965
280.01,18.926
280.39,18.885
280.78,18.843
281.16,18.801
281.54,18.757
281.92,18.712
282.3,18.666
282.68,18.62
283.06,18.572
283.44,18.523
283.82,18.474
284.2,18.423
284.58,18.371
284.95,18.318
285.33,18.265
285.71,18.21
286.09,18.154
286.46,18.097
286.84,18.04
287.22,17.981
287.59,17.921
287.97,17.861
288.34,17.799
288.72,17.736
289.09,17.673
289.47,17.608
289.84,17.543
290.22,17.476
290.59,17.409
290.96,17.34
291.33,17.271
291.71,17.2
292.08,17.129
292.45,17.057
292.82,16.983
293.19,16.909
293.56,16.834
293.93,16.758
294.3,16.681
294.67,16.603
295.04,16.524
295.4,16.444
225.81,14.595
226.17,14.697
226.53,14.798
226.88,14.898
227.24,14.998
227.6,15.096
227.96,15.194
228.32,15.291
228.68,15.387
229.04,15.482
229.4,15.576
229.76,15.669
230.13,15.761
230.49,15.852
230.85,15.943
231.22,16.032
231.58,16.121
231.94,16.209
232.31,16.295
232.68,16.381
233.04,16.466
233.41,16.55
233.78,16.633
234.14,16.715
234.51,16.796
234.88,16.876
235.25,16.956
235.62,17.034
235.99,17.111
236.36,17.188
236.73,17.263
237.1,17.338
237.47,17.411
237.85,17.484
238.22,17.555
238.59,17.626
238.96,17.696
239.34,17.764
239.71,17.832
240.09,17.899
240.46,17.965
240.84,18.03
241.21,18.093
241.59,18.156
241.96,18.218
242.34,18.279
242.72,18.339
243.1,18.398
243.47,18.456
243.85,18.513
244.23,18.568
244.61,18.623
244.99,18.677
245.37,18.73
245.75,18.782
246.13,18.833
246.51,18.883
246.89,18.932
247.27,18.98
247.65,19.027
248.03,19.073
248.41,19.117
248.8,19.161
249.18,19.204
249.56,19.246
249.94,19.287
250.33,19.327
250.71,19.365
251.09,19.403
251.48,19.44
251.86,19.476
252.24,19.51
252.63,19.544
253.01,19.577
253.4,19.608
253.78,19.639
254.17,19.668
254.55,19.697
254.94,19.724
255.32,19.751
255.71,19.776
256.1,19.801
256.48,19.824
256.87,19.846
257.25,19.868
257.64,19.888
258.03,19.907
258.41,19.925
258.8,19.942
259.19,19.959
259.58,19.974
259.96,19.988
260.35,20.001
260.74,20.013
261.12,20.024
261.51,20.033
261.9,20.042
262.29,20.05
262.67,20.057
263.06,20.063
263.45,20.067
263.84,20.071
264.22,20.074
264.61,20.075
265,20.076
265.39,20.075
265.77,20.074
266.16,20.071
266.55,20.067
266.94,20.063
267.33,20.057
267.71,20.05
268.1,20.042
268.49,20.033
268.87,20.024
269.26,20.013
269.65,20.001
270.04,19.988
270.42,19.974
270.81,19.959
271.2,19.942
271.58,19.925
271.97,19.907
272.36,19.888
272.74,19.868
273.13,19.846
273.52,19.824
273.9,19.801
274.29,19.776
274.67,19.751
275.06,19.724
275.45,19.697
275.83,19.668
276.22,19.639
276.6,19.608
276.99,19.577
277.37,19.544
277.75,19.51
278.14,19.476
278.52,19.44
278.91,19.403
279.29,19.365
279.67,19.327
280.06,19.287
280.44,19.246
280.82,19.204
281.2,19.161
281.59,19.118
281.97,19.073
282.35,19.027
282.73,18.98
283.11,18.932
283.49,18.883
283.87,18.833
284.25,18.782
284.63,18.73
285.01,18.677
285.39,18.624
285.77,18.569
286.15,18.513
286.52,18.456
286.9,18.398
287.28,18.339
287.66,18.279
288.03,18.218
288.41,18.156
288.79,18.094
289.16,18.03
289.54,17.965
289.91,17.899
290.29,17.832
290.66,17.765
291.03,17.696
291.41,17.626
291.78,17.556
292.15,17.484
292.53,17.411
292.9,17.338
293.27,17.263
293.64,17.188
294.01,17.112
294.38,17.034
294.75,16.956
295.12,16.877
295.49,16.797
225.71,14.94
226.06,15.042
226.42,15.144
226.78,15.244
227.14,15.344
227.5,15.443
227.86,15.541
228.22,15.638
228.58,15.734
228.94,15.83
229.3,15.924
229.67,16.018
230.03,16.11
230.39,16.202
230.76,16.293
231.12,16.382
231.49,16.471
231.85,16.559
232.22,16.646
232.59,16.732
232.95,16.818
233.32,16.902
233.69,16.985
234.06,17.068
234.43,17.149
234.8,17.23
235.17,17.309
235.54,17.388
235.91,17.465
236.28,17.542
236.65,17.618
237.02,17.692
237.4,17.766
237.77,17.839
238.14,17.911
238.52,17.982
238.89,18.052
239.27,18.121
239.64,18.189
240.02,18.256
240.39,18.322
240.77,18.387
241.15,18.451
241.52,18.514
241.9,18.576
242.28,18.637
242.66,18.697
243.03,18.756
243.41,18.814
243.79,18.871
244.17,18.927
244.55,18.983
244.93,19.037
245.31,19.09
245.69,19.142
246.07,19.193
246.46,19.243
246.84,19.292
247.22,19.34
247.6,19.387
247.98,19.433
248.37,19.478
248.75,19.522
249.13,19.565
249.52,19.607
249.9,19.648
250.28,19.688
250.67,19.727
251.05,19.765
251.44,19.802
251.82,19.838
252.21,19.872
252.59,19.906
252.98,19.939
253.37,19.971
253.75,20.001
254.14,20.031
254.52,20.06
254.91,20.087
255.3,20.114
255.68,20.139
256.07,20.164
256.46,20.187
256.85,20.21
257.23,20.231
257.62,20.251
258.01,20.271
258.4,20.289
258.78,20.306
259.17,20.322
259.56,20.337
259.95,20.352
260.34,20.365
260.72,20.377
261.11,20.388
261.5,20.398
261.89,20.406
262.28,20.414
262.67,20.421
263.06,20.427
263.44,20.431
263.83,20.435
264.22,20.438
264.61,20.439
265,20.44
265.39,20.439
265.78,20.438
266.17,20.435
266.55,20.431
266.94,20.427
267.33,20.421
267.72,20.414
268.11,20.406
268.5,20.398
268.89,20.388
269.27,20.377
269.66,20.365
270.05,20.352
270.44,20.338
270.83,20.322
271.22,20.306
271.6,20.289
271.99,20.271
272.38,20.251
272.77,20.231
273.15,20.21
273.54,20.187
273.93,20.164
274.31,20.139
274.7,20.114
275.09,20.087
275.47,20.06
275.86,20.031
276.25,20.002
276.63,19.971
277.02,19.939
277.4,19.906
277.79,19.873
278.18,19.838
278.56,19.802
278.95,19.765
279.33,19.727
279.71,19.688
280.1,19.648
280.48,19.607
280.87,19.565
281.25,19.522
281.63,19.478
282.01,19.433
282.4,19.387
282.78,19.34
283.16,19.292
283.54,19.243
283.92,19.193
284.31,19.142
284.69,19.09
285.07,19.037
285.45,18.983
285.83,18.928
286.21,18.872
286.59,18.814
286.96,18.756
287.34,18.697
287.72,18.637
288.1,18.576
288.48,18.514
288.85,18.451
289.23,18.387
289.61,18.322
289.98,18.256
290.36,18.189
290.73,18.121
291.11,18.052
291.48,17.982
291.86,17.911
292.23,17.839
292.6,17.766
292.97,17.693
293.35,17.618
293.72,17.542
294.09,17.466
294.46,17.388
294.83,17.309
295.2,17.23
295.57,17.149
225.6,15.285
225.96,15.388
226.32,15.49
226.68,15.591
227.04,15.691
227.4,15.79
227.76,15.888
228.12,15.986
228.48,16.082
228.84,16.178
229.21,16.273
229.57,16.367
229.93,16.459
230.3,16.551
230.66,16.643
231.03,16.733
231.4,16.822
231.76,16.91
232.13,16.998
232.5,17.084
232.87,17.169
233.23,17.254
233.6,17.338
233.97,17.42
234.34,17.502
234.71,17.583
235.08,17.663
235.46,17.741
235.83,17.819
236.2,17.896
236.57,17.972
236.95,18.047
237.32,18.121
237.69,18.194
238.07,18.267
238.44,18.338
238.82,18.408
239.19,18.477
239.57,18.545
239.95,18.613
240.32,18.679
240.7,18.744
241.08,18.808
241.46,18.872
241.83,18.934
242.21,18.995
242.59,19.055
242.97,19.115
243.35,19.173
243.73,19.23
244.11,19.287
244.49,19.342
244.87,19.396
245.26,19.45
245.64,19.502
246.02,19.553
246.4,19.603
246.79,19.653
247.17,19.701
247.55,19.748
247.94,19.794
248.32,19.839
248.7,19.884
249.09,19.927
249.47,19.969
249.86,20.01
250.24,20.05
250.63,20.089
251.01,20.127
251.4,20.164
251.79,20.2
252.17,20.235
252.56,20.269
252.95,20.302
253.33,20.334
253.72,20.364
254.11,20.394
254.49,20.423
254.88,20.45
255.27,20.477
255.66,20.503
256.05,20.527
256.43,20.551
256.82,20.573
257.21,20.595
257.6,20.615
257.99,20.635
258.38,20.653
258.77,20.67
259.15,20.686
